UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40000004432,   , Sweet Tennessee Dress ,0,148, Apparel ,  ,  ,  ,  ,0,0,3,2,5
40000004432,    OB522611,Sweet Tennessee Dress,$67.00 ,,,,,,,,,,,
40000004433,   , Blue Pepper Burgundy Top ,0,42, Apparel , Dress ,  ,  ,  ,2,1,0,0,3
40000004433,      BA3845,Blue Pepper Burgundy Top,$16.00 ,,,,,,,,,,,
40000004434,   , Blue Pepper Ivory Sleeveless T ,0,34, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000004434,      BA5650,Blue Pepper Ivory Sleeveless Top,$13.00 ,,,,,,,,,,,
40000004435,   , Isle Navy Top ,0,69, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004435,4210255,Isle Navy Top,$32.00 ,,,,,,,,,,,
40000004436,   , Isle True Blue Aspen Top ,0,85, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004436,4211580,Isle True Blue Aspen Top,$39.00 ,,,,,,,,,,,
40000004437,   , Isel Navajo Paisley Dress ,0,119, Apparel , Dress ,  ,  ,  ,2,1,0,0,3
40000004437,4256020,Isel Navajo Paisley Dress,$54.00 ,,,,,,,,,,,
40000004438,   ED11873TZ,En Creme Sleeves Grey Jersey Dress,$16.00 ,,,,,,,,,,,
40000004439,   , En Creme Long Sleeve Blush Tas ,0,47, Apparel ,  ,  ,  ,  ,3,1,0,0,4
40000004439,    ED12595T,En Creme Long Sleeve Blush Tassel,$18.50 ,,,,,,,,,,,
40000004440,   ED12725HL,En Creme Sleeveless Border Print,$18.00 ,,,,,,,,,,,
40000004441,   , En Creme Dusty ,0,47, Apparel , Top ,  ,  ,  ,2,0,0,0,2
40000004441,   ED12857VL,En Creme Dusty,$18.50 ,,,,,,,,,,,
40000004442,   , En Creme  Pink Dress ,0,39, Apparel , Dress ,  ,  ,  ,2,1,0,0,3
40000004442,  EDF13300WL,En Creme  Pink Dress,$15.50 ,,,,,,,,,,,
40000004443,   , En Creme  Olive Vest ,0,52, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004443,   EJ90392RZ,En Creme  Olive Vest,$21.00 ,,,,,,,,,,,
40000004444,   , En Creme  Pink Print Romper ,0,42, Apparel , Romper ,  ,  ,  ,1,1,0,0,2
40000004444,   ER60456WL,En Creme  Pink Print Romper,$16.00 ,,,,,,,,,,,
40000004445,        N178,Zenzi Pendant with Tassel,$12.50 ,,,,,,,,,,,
40000004446,       N1420,Zenzi Bell Pendant,$9.50 ,,,,,,,,,,,
40000004447,       N1599,Zenzi Mosaic Tile with Tassel,$12.50 ,,,,,,,,,,,
40000004448,   , Free People Moon Light Dress ,0,128, Apparel ,  ,  ,  ,  ,0,0,1,4,5
40000004448,    OB526741,Free People Moon Light Dress,$58.00 ,,,,,,,,,,,
40000004449,   , Free People Strwbery Swtr ,0,108, Apparel ,  ,  ,  ,  ,0,0,4,0,4
40000004449,    OB525678,Free People Strwbery Swtr,$49.00 ,,,,,,,,,,,
40000004450,   , Free People Pink Heart Tunic ,0,98, Apparel ,  ,  ,  ,  ,0,0,3,4,7
40000004450,    OB477406,Free People Pink Heart Tunic,$44.00 ,,,,,,,,,,,
40000004451,   , Hazel Mint Top ,0,54, Apparel , Top ,  ,  ,  ,0,0,2,2,4
40000004451,      H15164,Hazel Mint Top,$24.00 ,,,,,,,,,,,
40000004452,   , Hazel Navy Top ,0,59, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40000004452,      H15207,Hazel Navy Top,$27.00 ,,,,,,,,,,,
40000004453,   , Hazel Floral Tank ,0,59, Apparel ,  ,  ,  , Hazel ,0,0,2,2,4
40000004453,      H15301,Hazel Floral Tank,$27.00 ,,,,,,,,,,,
40000004454,   , Hazel Havy vest with hood ,0,84, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004454,      H93961,Hazel Havy vest with hood,$38.00 ,,,,,,,,,,,
40000004455,   , Nation Red Tee ,0,74, Apparel ,  ,  ,  ,  ,0,0,2,3,5
40000004455,     1663BUR,Nation Red Tee,$34.00 ,,,,,,,,,,,
40000004456,   , Nation Drap Back Dress ,0,89, Apparel ,  ,  ,  ,  ,0,0,2,3,5
40000004456,     2353JCK,Nation Drap Back Dress,$40.00 ,,,,,,,,,,,
40000004457,   , Nation Twist Back Tank ,0,67, Apparel , Top , Sleeveless ,  , Nation ,0,0,1,1,2
40000004457,     3198BUR,Nation Twist Back Tank,$30.00 ,,,,,,,,,,,
40000004458,   , Nation Grey Wrap Skirt ,0,92, Apparel , Bottom , Skirt ,  , Nation ,0,0,1,3,4
40000004458,     5037PCR,Nation Grey Wrap Skirt,$41.00 ,,,,,,,,,,,
40000004459,   , GoodHyouman Jordie french Tee ,0,59, Apparel ,  ,  ,  ,  ,0,0,2,3,5
40000004459,     109138P,GoodHyouman Jordie french Tee,$27.00 ,,,,,,,,,,,
40000004460,   , GoodHyouman Lennie-Hoodie ,0,59, Apparel ,  ,  ,  ,  ,0,0,3,6,9
40000004460,     110136P,GoodHyouman Lennie-Hoodie,$27.00 ,,,,,,,,,,,
40000004461,   , GoodHyouman Aguilera must tank ,0,37, Apparel ,  ,  ,  ,  ,0,0,2,1,3
40000004461,     114100P,GoodHyouman Aguilera must tank,$16.50 ,,,,,,,,,,,
40000004462,   , GoodHyouman Jamie-Mock Dress ,0,58, Apparel ,  ,  ,  ,  ,0,0,3,1,4
40000004462,    1181456P,GoodHyouman Jamie-Mock Dress,$26.00 ,,,,,,,,,,,
40000004463,      606COW,Gold Skull,$22.00 ,,,,,,,,,,,
40000004464,   , Arrow Pendant ,0,45, Accessory  , Jewelry ,  ,  ,  ,0,0,0,1,1
40000004464,      LJ0009,Arrow Pendant,$18.00 ,,,,,,,,,,,
40000004465,     NH16TAB,Tassel/Coin Neck,$12.00 ,,,,,,,,,,,
40000004466,1548,Pink/Crys/Black Pend,$12.50 ,,,,,,,,,,,
40000004467,     0552-04,5 Drop Gold,$15.00 ,,,,,,,,,,,
40000004468,1732,Crsytal Fringe,$20.00 ,,,,,,,,,,,
40000004469,1813,Black/Red Fringe,$18.00 ,,,,,,,,,,,
40000004470,1808,Colorful Bead Pendant,$15.00 ,,,,,,,,,,,
40000004471,912,Multi Layer,$17.00 ,,,,,,,,,,,
40000004472,1225,Double Chain,$9.00 ,,,,,,,,,,,
40000004473,1233,Y Necklace,$4.50 ,,,,,,,,,,,
40000004474,   , GT5 Olive L/S ,0,39, Apparel , Top ,  ,  ,  ,2,1,0,0,3
40000004474,  45MYD10328,GT5 Olive L/S,$14.50 ,,,,,,,,,,,
40000004475,   , GT5 Wine L/S ,0,39, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000004475,  45MYT10372,GT5 Wine L/S,$13.75 ,,,,,,,,,,,
40000004476,   , Wilt Grey/Rust Shrunken Tank ,0,87, Apparel ,  ,  ,  ,  ,0,0,4,6,10
40000004476,32313,Wilt Grey/Rust Shrunken Tank,$39.00 ,,,,,,,,,,,
40000004477,   , Wilt Blue/Putty Vintage V-Neck ,0,97, Apparel ,  ,  ,  ,  ,0,0,4,8,12
40000004477,32585,Wilt Blue/Putty Vintage V-Neck,$43.00 ,,,,,,,,,,,
40000004478,   , Wilt Blue/White Twisted Rib ,0,118, Apparel ,  ,  ,  ,  ,0,0,2,3,5
40000004478,32727,Wilt Blue/White Twisted Rib,$53.00 ,,,,,,,,,,,
40000004479,   , NIKIBIKI Vintage Legging ,0,37, Apparel , Bottom ,  ,  ,  ,2,1,0,0,3
40000004479,      NB6548,NIKIBIKI Vintage Legging,$13.00 ,,,,,,,,,,,
40000004480,   , Mumu Flamingo Romper ,0,145, Apparel ,  ,  ,  ,  ,0,0,2,3,5
40000004480,  MM6-08FF06,Mumu Flamingo Romper,$58.00 ,,,,,,,,,,,
40000004481,   , Mumu Bluebird Cloud Mini Dress ,0,165, Apparel ,  ,  ,  ,  ,0,0,3,5,8
40000004481, MM6-111SB08,Mumu Bluebird Cloud Mini Dress,$66.00 ,,,,,,,,,,,
40000004482,   , Mumu White Cloud Mini Dress ,0,165, Apparel , Dress ,  ,  , Mumu ,0,0,2,4,6
40000004482, MM6-111TW21,Mumu White Cloud Mini Dress,$66.00 ,,,,,,,,,,,
40000004483,   , Mumu Bluebird Cloud Tunic ,0,140, Apparel  , Top , Tunic ,  , Mumu  ,0,0,4,2,6
40000004483, MM6-112SB08,Mumu Bluebird Cloud Tunic,$56.00 ,,,,,,,,,,,
40000004484,   , Mumu Blue Mus Tank ,0,135, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004484, MM6-118BM08,Mumu Blue Mus Tank,$54.00 ,,,,,,,,,,,
40000004485,   , Mumu Hibiscus Graphic Tank ,0,87, Apparel , Top ,  ,  , Mumu ,0,0,4,1,5
40000004485, MM6-136HP16,Mumu Hibiscus Graphic Tank,$34.00 ,,,,,,,,,,,
40000004486,   , Mumu Aquarius Paisely Tank ,0,109, Apparel ,  ,  ,  ,  ,0,0,2,5,7
40000004486, MM6-142AP07,Mumu Aquarius Paisely Tank,$44.00 ,,,,,,,,,,,
40000004487,   , Mumu Waterfalls Tank ,0,109, Apparel , Top ,  ,  ,  ,0,0,1,3,4
40000004487, MM6-156WS16,Mumu Waterfalls Tank,$44.00 ,,,,,,,,,,,
40000004488,   , Mumu Blue Tie Dye Tank ,0,94, Apparel , Top ,  ,  , Mumu ,0,0,2,3,5
40000004488, MM6-184HB10,Mumu Blue Tie Dye Tank,$38.00 ,,,,,,,,,,,
40000004489,   , Mumu Beach Bound Tee ,0,87, Apparel , Top ,  ,  , Mumu ,0,0,3,2,5
40000004489, MM6-189BC16,Mumu Beach Bound Tee,$35.00 ,,,,,,,,,,,
40000004490,   , Mumu Bonfire Crisp Pom Shorts ,0,109, Apparel ,  ,  ,  ,  ,0,0,3,4,7
40000004490, MM6-206FC46,Mumu Bonfire Crisp Pom Shorts,$44.00 ,,,,,,,,,,,
40000004491,   , Mumu Casa Love Emboridery ,0,154, Apparel , Top , Tunic ,  , Mumu ,0,0,3,3,6
40000004491, MM6-312CL07,Mumu Casa Love Emboridery,$62.00 ,,,,,,,,,,,
40000004492,   , Mumu Bonfire Sweater ,0,164, Apparel ,  ,  ,  ,  ,0,0,3,2,5
40000004492, MM6-313ST02,Mumu Bonfire Sweater,$66.00 ,,,,,,,,,,,
40000004493,   , Mumu Aquarius Paisely Tunic ,0,145, Apparel ,  ,  ,  ,  ,0,0,2,2,4
40000004493,  MM6-34AP07,Mumu Aquarius Paisely Tunic,$58.00 ,,,,,,,,,,,
40000004494,   , Nation Cori Tee Black ,0,79, Apparel ,  ,  ,  ,  ,0,0,4,4,8
40000004494,     1690BUR,Nation Cori Tee Black,$34.00 ,,,,,,,,,,,
40000004495,   , Nation Cori Tee Elderberry ,0,79, Apparel ,  ,  ,  ,  ,0,0,4,4,8
40000004495,    1690BURE,Nation Cori Tee Elderberry,$34.00 ,,,,,,,,,,,
40000004496,   , Nation Gretchen Tee Black ,0,76, Apparel , Top , T Shirt  ,  , Nation ,0,0,0,4,4
40000004496,     1707CMD,Nation Gretchen Tee Black,$33.00 ,,,,,,,,,,,
40000004497,   , Nation Gretchen Tee White ,0,76, Apparel ,  ,  ,  ,  ,0,0,6,6,12
40000004497,    1707CMDW,Nation Gretchen Tee White,$33.00 ,,,,,,,,,,,
40000004498,   , Nation Bowie Tee Olive ,0,85, Apparel ,  ,  ,  ,  ,0,0,5,4,9
40000004498,     1709CMD,Nation Bowie Tee Olive,$37.00 ,,,,,,,,,,,
40000004499,   , Nation Georgina Henley Camel ,0,99, Apparel ,  ,  ,  ,  ,0,0,1,4,5
40000004499,     1716JSM,Nation Georgina Henley Camel,$43.00 ,,,,,,,,,,,
40000004500,   , Nation Georgina Henley Natural ,0,99, Apparel ,  ,  ,  ,  ,0,0,1,3,4
40000004500,    1716JSMN,Nation Georgina Henley Natural,$43.00 ,,,,,,,,,,,
40000004501,   , Nation Leona Henley Grey ,0,87, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004501,     1719BUR,Nation Leona Henley Grey,$38.00 ,,,,,,,,,,,
40000004502,   , Nation Leona Henley Navy ,0,89, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004502,    1719BURN,Nation Leona Henley Navy,$39.00 ,,,,,,,,,,,
40000004503,   , Nation Tricia Tee Black ,0,87, Apparel ,  ,  ,  ,  ,0,0,4,5,9
40000004503,     1720BUR,Nation Tricia Tee Black,$38.00 ,,,,,,,,,,,
40000004504,   , Nation joanna Dress Olive ,0,99, Apparel , Dress ,  ,  ,  ,0,0,1,4,5
40000004504,     2359JSM,Nation joanna Dress Olive,$43.00 ,,,,,,,,,,,
40000004505,   , Nation Viola Tank Elderberry ,0,85, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004505,     3209BUR,Nation Viola Tank Elderberry,$37.00 ,,,,,,,,,,,
40000004506,   , Nation Glenn Muscle Tank Olive ,0,53, Apparel , Top ,  ,  , Nation ,0,0,0,5,5
40000004506,     3217CMD,Nation Glenn Muscle Tank Olive,$23.00 ,,,,,,,,,,,
40000004507,   , Y@H Lawn Slvless Tank ,0,59, Apparel , Top ,  ,  ,  ,0,0,1,2,3
40000004507,     RL20995,Y@H Lawn Slvless Tank,$27.00 ,,,,,,,,,,,
40000004508,   , Mumu Pete Tunic Rainforest ,0,139, Apparel ,  ,  ,  ,  ,0,0,4,4,8
40000004508, MM6-112RC08,Mumu Pete Tunic Rainforest,$56.00 ,,,,,,,,,,,
40000004509,   , Mumu Garrett Tank Jungle Juice ,0,134, Apparel ,  ,  ,  ,  ,0,0,4,3,7
40000004509, MM6-118JJ10,Mumu Garrett Tank Jungle Juice,$54.00 ,,,,,,,,,,,
40000004510,   , Mumu Circus Mini Dress ,0,154, Apparel ,  ,  ,  ,  ,0,0,3,3,6
40000004510, MM6-133CP14,Mumu Circus Mini Dress,$62.00 ,,,,,,,,,,,
40000004511,   , Mumu Banna Split Pants ,0,145, Apparel ,  ,  ,  ,  ,0,0,3,2,5
40000004511,  MM6-16BC46,Mumu Banna Split Pants,$58.00 ,,,,,,,,,,,
40000004512,   , Mumu Sawyer Short Rainforest ,0,109, Apparel ,  ,  ,  ,  ,0,0,4,6,10
40000004512,  MM6-24RC08,Mumu Sawyer Short Rainforest,$44.00 ,,,,,,,,,,,
40000004513,   , Mumu Katy Halter Dress Topical ,0,154, Apparel ,  ,  ,  ,  ,0,0,4,3,7
40000004513,  MM6-76TL10,Mumu Katy Halter Dress Topical,$62.00 ,,,,,,,,,,,
40000004514,   , Red Coat with Sequin ,0,49, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004514,     3420S15,Red Coat with Sequin,$14.90 ,,,,,,,,,,,
40000004515,   , Moto Jacket Grey ,0,49, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004515,    IJ564014,Moto Jacket Grey,$12.90 ,,,,,,,,,,,
40000004516,   , Denim Tie Dress ,0,54, Apparel , Dress ,  ,  ,  ,3,1,0,0,4
40000004516,       DL48A,Denim Tie Dress,$21.90 ,,,,,,,,,,,
40000004517,   , L/S 2 Pocket Top ,0,42, Apparel , Top ,  ,  ,  ,1,1,0,0,2
40000004517,       T3892,L/S 2 Pocket Top,$13.90 ,,,,,,,,,,,
40000004518,   , Soft Cropped Jacket ,0,52, Apparel , Top ,  ,  ,  ,6,1,0,0,7
40000004518,     MR62372,Soft Cropped Jacket,$20.90 ,,,,,,,,,,,
40000004519,   , Tart Rain Dress Python ,0,142, Apparel , Dress ,  ,  ,  ,0,0,1,2,3
40000004519,      T10102,Tart Rain Dress Python,$64.00 ,,,,,,,,,,,
40000004520,   , Tart Constance Dress ,0,164, Apparel , Dress ,  ,  ,  ,0,0,2,3,5
40000004520,      T10353,Tart Constance Dress,$74.00 ,,,,,,,,,,,
40000004521,   , Tart Charly Dress ,0,149, Apparel , Dress ,  ,  ,  ,0,0,1,3,4
40000004521,      T10418,Tart Charly Dress,$68.00 ,,,,,,,,,,,
40000004522,   , Tart Louis Tank Black ,0,79, Apparel , Top ,  ,  ,  ,0,0,1,0,1
40000004522,       T6593,Tart Louis Tank Black,$34.00 ,,,,,,,,,,,
40000004523,   , Tart Loona Top Grey ,0,84, Apparel ,  ,  ,  ,  ,0,0,1,3,4
40000004523,      T80081,Tart Loona Top Grey,$38.00 ,,,,,,,,,,,
40000004524,   , Tart Eilen Top ,0,74, Apparel , Top ,  ,  , Tart Collection ,0,0,1,3,4
40000004524,      T80104,Tart Eilen Top,$34.00 ,,,,,,,,,,,
40000004525,   , Tart Jacket Black ,0,149, Apparel , Outer Wear , Blazer ,  ,  ,0,0,1,3,4
40000004525,       T9809,Tart Jacket Black,$68.00 ,,,,,,,,,,,
40000004526,   , Tart Blazer Olive ,0,169, Apparel ,  ,  ,  ,  ,0,0,3,2,5
40000004526,       T9846,Tart Blazer Olive,$78.00 ,,,,,,,,,,,
40000004527,   , Z Supply Camo ,0,34, Apparel ,  ,  ,  ,  ,0,0,2,0,2
40000004527,    ZT155077,Z Supply Camo,$12.50 ,,,,,,,,,,,
40000004528,   , Z Supply Sno Yarn ,0,34, Apparel ,  ,  ,  ,  ,0,0,8,13,21
40000004528,    ZT163114,Z Supply Sno Yarn,$12.50 ,,,,,,,,,,,
40000004529,   , denim flat with wrap tassel ,0,24, Footwear , Flat ,  ,  ,  ,9,1,0,0,10
40000004529,  SEQUEL-18S,denim flat with wrap tassel,$8.50 ,,,,,,,,,,,
40000004530,   , Tan/Wine Print Dress ,0,49, Apparel , Dress ,  ,  ,  ,3,1,0,0,4
40000004530, INW8513298T,Tan/Wine Print Dress,$17.95 ,,,,,,,,,,,
40000004531,   , Black Dress ,0,34, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000004531,     DR273BL,Black Dress,$12.95 ,,,,,,,,,,,
40000004532,   , En Creme White Top ,0,37, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004532,   ET52073XZ,En Creme White Top,$11.50 ,,,,,,,,,,,
40000004533,   , Free People Tee ,0,58, Apparel ,  ,  ,  ,  ,0,0,3,5,8
40000004533,    OB523605,Free People Tee,$26.00 ,,,,,,,,,,,
40000004534,   , POL Lace Up Blue Top ,0,42, Apparel , Top ,  ,  ,  ,3,0,0,0,3
40000004534,      RCT200,POL Lace Up Blue Top,$16.00 ,,,,,,,,,,,
40000004535,   , POL Embroidered Vest ,0,44, Apparel , Top ,  ,  ,  ,3,1,0,0,4
40000004535,      RCT165,POL Embroidered Vest,$17.00 ,,,,,,,,,,,
40000004536,   , Y@H White FRont Twist Top ,0,49, Apparel ,  ,  ,  ,  ,0,0,1,2,3
40000004536,     G410987,Y@H White FRont Twist Top,$19.00 ,,,,,,,,,,,
40000004537,   , Y@H GRey Twist Tunic ,0,85, Apparel ,  ,  ,  ,  ,0,0,1,3,4
40000004537,      R41064,Y@H GRey Twist Tunic,$39.99 ,,,,,,,,,,,
40000004538,   , PPLA Distressed Tee Black/Grey ,0,54, Apparel ,  ,  ,  ,  ,0,0,2,6,8
40000004538,114064,PPLA Distressed Tee Black/Grey,$24.00 ,,,,,,,,,,,
40000004539,   , PPLA Arrow Wash Tank ,0,44, Apparel , Top ,  ,  ,  ,0,0,1,3,4
40000004539,       T2934,PPLA Arrow Wash Tank,$20.00 ,,,,,,,,,,,
40000004540,   , PPLA  Mya Contrast Tank ,0,57, Apparel ,  ,  ,  ,  ,0,0,1,3,4
40000004540,   TK7194784,PPLA  Mya Contrast Tank,$26.00 ,,,,,,,,,,,
40000004541,   , Yellow Gold 17oz ,0,42, Giftware  , Bottle ,  ,  , Swell ,0,0,2,3,5
40000004541,   MEYG17B15,Yellow Gold 17oz,$20.00 ,,,,,,,,,,,
40000004542,   , Ocean Blue Shimmer 25oz ,0,45, Giftware  , Bottle ,  ,  , Swell ,0,0,2,2,4
40000004542,  LWB-BLUE02,Ocean Blue Shimmer 25oz,$22.00 ,,,,,,,,,,,
40000004543,   , Sand Python 17oz ,0,35, Accessory  ,  ,  ,  ,  ,0,0,2,0,2
40000004543, LESP-17-B15,Sand Python 17oz,$16.00 ,,,,,,,,,,,
40000004544,   , Lilywood 25oz ,0,45, Giftware  , Bottle ,  ,  , Swell ,0,0,2,3,5
40000004544, WOLW-25-B15,Lilywood 25oz,$22.00 ,,,,,,,,,,,
40000004545,   , Birchwood 25oz ,0,45, Accessory  ,  ,  ,  ,  ,0,0,2,3,5
40000004545,    LWB-BRCH,Birchwood 25oz,$22.00 ,,,,,,,,,,,
40000004546,   , Navy Alligator 25oz ,0,45, Giftware  , Bottle ,  ,  , Swell ,0,0,1,2,3
40000004546, LENA-25-B14,Navy Alligator 25oz,$22.00 ,,,,,,,,,,,
40000004547,   , Festival of Colors 17oz ,0,35, Giftware , Bottle ,  ,  , Swell ,0,0,0,2,2
40000004547,  FELI-17-EX,Festival of Colors 17oz,$16.00 ,,,,,,,,,,,
40000004548,   , Groceries Dress ,0,79, Apparel , Dress ,  ,  , Groceries ,0,0,0,2,2
40000004548,130341,Groceries Maxi Dress Black,-,,,,,,,,,,,
40000004549,125634,Square Multi-color rug,-,,,,,,,,,,,
40000004550,       RAZ46,Razmus Bracelet,-,,,,,,,,,,,
40000004551,   , Headbands of Hope ,0,48, Accessory  , Headband ,  ,  , Headbands of Hope ,0,0,2,1,3
40000004551,       RAZ48,Razmus Bracelet,-,,,,,,,,,,,
40000004552,   , Headbands of Hope ,0,48, Accessory  , Headband ,  ,  , Headbands of Hope ,0,0,1,1,2
40000004552,       RAZ44,Razmus Bracelet,-,,,,,,,,,,,
40000004553,   , Headbands of Hope ,0,48, Accessory  , Headband ,  ,  , Headbands of Hope ,0,0,1,2,3
40000004553,       RAZ56,Razmus Bracelet,-,,,,,,,,,,,
40000004554,   ,  ,0,56,  ,  ,  ,  ,  ,0,0,0,3,3
40000004554,    RAZEAR56,Razmus Tear Drop Earrings,-,,,,,,,,,,,
40000004555,      5459RY,Feel The Piece Forst Top,$53.00 ,,,,,,,,,,,
40000004556,    5891LJRB,Feel The Piece Nightfire Top,$52.00 ,,,,,,,,,,,
40000004557,      8054FL,Feel The Piece Black Top,$60.00 ,,,,,,,,,,,
40000004558,     16-2122,Sundays Side Slit Hoodie,$42.00 ,,,,,,,,,,,
40000004559,     16-2102,Sundays Knot Back Tunic,$44.00 ,,,,,,,,,,,
40000004560,     16-2421,Sundays Mock Neck Dress,$46.00 ,,,,,,,,,,,
40000004561,     16-2406,Sundays Sweater Dress with Pockets,$50.00 ,,,,,,,,,,,
40000004562,     16-2313,Sundays Deconstructed Knit Blazer,$52.00 ,,,,,,,,,,,
40000004563,     16-2513,Sundays Turtle Neck Center front sea,$42.00 ,,,,,,,,,,,
40000004564,     16-2511,Sundays Long Sleeve V Neck,$54.00 ,,,,,,,,,,,
40000004565,     16-2226,Sundays Utility Pant,$68.00 ,,,,,,,,,,,
40000004566,    OT18387A,One Teaspoon Freebird Pant,$63.00 ,,,,,,,,,,,
40000004567,      H15288,Hazel Black Twist Top,$34.00 ,,,,,,,,,,,
40000004568,      H34580,Hazel Natural Sweater Top,$45.00 ,,,,,,,,,,,
40000004569,      H54672,Hazel Black Top,$39.00 ,,,,,,,,,,,
40000004570,      H94033,Hazel Sand Vest,$44.00 ,,,,,,,,,,,
40000004571,     CH41170,Y@H Chiffon Printed Cardi,$34.00 ,,,,,,,,,,,
40000004572,     FT41172,Y@H French Terry Cardi,$34.00 ,,,,,,,,,,,
40000004573,     FT60927,Y@H Camo Dress,$29.00 ,,,,,,,,,,,
40000004574, MCS62852-DW,DK Wash Denim Jacket,$24.95 ,,,,,,,,,,,
40000004575, 8128-010-BL,Black Poncho,$34.95 ,,,,,,,,,,,
40000004576,  R2X20511-B,Blue Sweater Vest,$19.95 ,,,,,,,,,,,
40000004577,    19QC1205,QTF Front Cross Tee Shirt,$15.75 ,,,,,,,,,,,
40000004578,  8842-008-T,BLK/WHT Vest  w/ Toggle,$33.95 ,,,,,,,,,,,
40000004579, 8195-008-RE,REd LS Shawl,$35.95 ,,,,,,,,,,,
40000004580,      EY2954,Level 99 Sienna Tomboy Fit,$44.50 ,,,,,,,,,,,
40000004581,      YL2580,Lily Skinny Straight Serence,$44.50 ,,,,,,,,,,,
40000004582,      5899RY,Feel The Piece Capel Top,$55.00 ,,,,,,,,,,,
40000004583,      5876SB,Feel The Piece Leo Top,$52.00 ,,,,,,,,,,,
40000004584,   P8-D2252A,PPLA Cold Shoulder Blue,$29.00 ,,,,,,,,,,,
40000004585,   P8-KT2651,PPLA LS Top Burgundy,$26.00 ,,,,,,,,,,,
40000004586,  P8-1592-AM,PPLA Dune Tank Taupe,$29.00 ,,,,,,,,,,,
40000004587,P8-IM3784-IA,PPLA Top,$28.00 ,,,,,,,,,,,
40000004588,  P855122111,PPLA Rust Top,$27.00 ,,,,,,,,,,,
40000004589,  p355122112,PPLA Rust Dress,$25.00 ,,,,,,,,,,,
40000004590,  P5RM3349AK,PPLA Madelyn Romper,$27.00 ,,,,,,,,,,,
40000004591,   P7MT58252,PPLA LS Sweater,$28.00 ,,,,,,,,,,,
40000004592,  P7-SW30158,PPLA Unity Sweater,$29.00 ,,,,,,,,,,,
40000004593,      BIRD07,Split Wrap Top,$47.00 ,,,,,,,,,,,
40000004594,      BIRD12,Boyfriend Layer V,$33.00 ,,,,,,,,,,,
40000004595,      BIRD05,Rainbow Crop Crew,$48.00 ,,,,,,,,,,,
40000004596,       BUT18,Slouchy Tunic,$60.00 ,,,,,,,,,,,
40000004597,        RV08,Flat Waist Pant,$47.00 ,,,,,,,,,,,
40000004598,     DSN1613,AG Caden,$76.00 ,,,,,,,,,,,
40000004599,     LED1701,AG Sloan,$102.00 ,,,,,,,,,,,
40000004600,     T227708,Piko 3/4 Sleeve Top,$10.00 ,,,,,,,,,,,
40000004601,       T2500,Piko Swing Cut Top,$10.50 ,,,,,,,,,,,
40000004602,41020,French Oak,$12.00 ,,,,,,,,,,,
40000004603,20003,Aquiessa Tin Candels,$2.50 ,,,,,,,,,,,
40000004604,   DriscollD,Greeting Cards,$2.50 ,,,,,,,,,,,
40000004605,  P8-IM2905D,PPLA Chance Top BLue,$32.00 ,,,,,,,,,,,
40000004606,   P8-IM3497,PPLA Charisma Top Blue,$28.00 ,,,,,,,,,,,
40000004607,   PL094-F05,PPLA Hazel Tank Taupe,$28.00 ,,,,,,,,,,,
40000004608,  P3MT510082,PPLA Cowl Neck Dress,$32.00 ,,,,,,,,,,,
40000004609,   P7-KT3112,PPLA Lark Sweater Taupe,$26.00 ,,,,,,,,,,,
40000004610,   P8-T1992B,PPLA Lillian Top Grey,$28.00 ,,,,,,,,,,,
40000004611,   P7-IM3579,PPLA Natalie Sweater,$38.00 ,,,,,,,,,,,
40000004612,   P8MV57296,PPLA Ryder Cowl Neck,$24.00 ,,,,,,,,,,,
40000004613,8438306,H.ONE Pullover Sweater,$29.00 ,,,,,,,,,,,
40000004614,8438315,H.ONE Pullover Sweater,$29.00 ,,,,,,,,,,,
40000004615,8438316,H.ONE Pullover Sweater,$29.00 ,,,,,,,,,,,
40000004616,8438317,H.ONE Pullover Sweater,$30.00 ,,,,,,,,,,,
40000004617,8438291,H.ONE Pullover Sweater,$28.00 ,,,,,,,,,,,
40000004618,14380,Mystree Twisted Front Checker,$27.00 ,,,,,,,,,,,
40000004619,14204,Mystree Lace Emb Blouse,$26.00 ,,,,,,,,,,,
40000004620,      13877K,Mystree Croww Cowl Neck Top,$24.00 ,,,,,,,,,,,
40000004621,      13871R,Mystree Sued Terry Mix Bomber,$32.00 ,,,,,,,,,,,
40000004622,      12055T,Mystree Cowl Neck  Dress,$19.00 ,,,,,,,,,,,
